,player,worker,time,age,round,game_id,text
3030,Green,W,2020-08-26 14:25:29,I,6,7481117,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3031,Orange,B,2020-08-26 14:19:22,I,6,7481117,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3032,Grey,A,2020-08-26 14:10:01,I,5,7481117,Grey upgrades Agriculture to Irrigation#Grey spends 2 resources #
3033,Grey,O,2020-09-10 10:41:10,IV,19,7481459,Grey upgrades Opera to Movies#Grey spends 3 resources #
3034,Grey,O,2020-09-10 10:41:05,IV,19,7481459,Grey upgrades Opera to Movies#Grey spends 3 resources #
3035,Purple,O,2020-09-10 10:11:30,IV,19,7481459,Purple upgrades Opera to Movies using Efficient Upgrade ##
3036,Grey,S,2020-09-10 09:56:08,IV,18,7481459,Grey upgrades Scientific Method to Computers#Grey spends 3 resources #
3037,Green,S,2020-09-10 09:46:37,III,18,7481459,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
3038,Green,S,2020-09-10 09:46:20,III,18,7481459,Green upgrades Swordsmen to Modern Infantry#Green spends 3 resources #
3039,Green,S,2020-09-10 09:45:29,III,18,7481459,Green upgrades Swordsmen to Modern Infantry##
3040,Green,S,2020-09-10 09:45:22,III,18,7481459,Green upgrades Swordsmen to Modern Infantry##
3041,Grey,S,2020-09-10 08:24:51,III,17,7481459,Grey upgrades Swordsmen to Modern Infantry#Grey spends 4 resources #
3042,Grey,A,2020-09-10 08:24:00,III,17,7481459,Grey upgrades Alchemy to Computers#Grey spends 5 resources #
3043,Green,A,2020-09-09 22:50:50,III,17,7481459,Green upgrades Agriculture to Mechanized Agriculture#Green spends 6 resources #
3044,Purple,O,2020-09-09 21:40:03,III,17,7481459,Purple upgrades Opera to Movies#Purple spends 3 resources #
3045,Orange,I,2020-09-09 21:15:17,III,17,7481459,Orange upgrades Irrigation to Selective breeding#Orange spends 2 resources #
3046,Orange,A,2020-09-09 21:14:34,III,17,7481459,Orange upgrades Agriculture to Selective breeding#Orange spends 4 resources #
3047,Grey,B,2020-09-09 21:12:53,III,16,7481459,Grey upgrades Bronze to Coal#Grey spends 6 resources #
3048,Grey,S,2020-09-09 21:12:37,III,16,7481459,Grey upgrades Swordsmen to Modern Infantry##
3049,Green,W,2020-09-09 21:08:19,III,16,7481459,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3050,Green,W,2020-09-09 21:08:11,III,16,7481459,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3051,Purple,A,2020-09-09 19:54:17,III,16,7481459,Purple upgrades Alchemy to Computers#Purple spends 4 resources #
3052,Purple,A,2020-09-09 19:52:39,III,16,7481459,Purple upgrades Alchemy to Computers#Purple spends 4 resources #
3053,Grey,B,2020-09-08 18:32:29,III,15,7481459,Grey upgrades Bronze to Coal#Grey spends 6 resources #
3054,Grey,A,2020-09-08 16:47:41,III,14,7481459,Grey upgrades Alchemy to Scientific Method#Grey spends 2 resources #
3055,Grey,B,2020-09-08 16:46:23,III,14,7481459,Grey upgrades Bronze to Coal#Grey spends 6 resources #
3056,Purple,A,2020-09-08 16:07:31,III,14,7481459,Purple upgrades Agriculture to Selective breeding#Purple spends 4 resources #
3057,Purple,A,2020-09-08 16:07:02,III,14,7481459,Purple upgrades Agriculture to Selective breeding using Efficient Upgrade #Purple spends 1 resource #
3058,Green,P,2020-09-08 15:16:19,II,13,7481459,Green upgrades Philosophy to Scientific Method#Green spends 5 resources #
3059,Green,P,2020-09-08 15:15:44,II,13,7481459,Green upgrades Philosophy to Scientific Method using Efficient Upgrade #Green spends 2 resources #
3060,Orange,W,2020-09-08 14:36:07,II,13,7481459,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3061,Orange,W,2020-09-08 14:35:46,II,13,7481459,Orange upgrades Warrior to Riflemen#Orange spends 2 resources Orange spends 1 food #
3062,Green,W,2020-09-08 13:00:38,II,12,7481459,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3063,Green,W,2020-09-08 13:00:34,II,12,7481459,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3064,Purple,B,2020-09-08 12:53:03,II,12,7481459,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3065,Purple,W,2020-09-08 12:51:14,II,12,7481459,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
3066,Orange,B,2020-09-08 12:36:42,II,12,7481459,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3067,Green,B,2020-09-08 12:22:08,II,11,7481459,Green upgrades Bronze to Iron#Green spends 3 resources #
3068,Purple,P,2020-09-08 11:55:48,II,11,7481459,Purple upgrades Philosophy to Alchemy#Purple spends 2 resources #
3069,Orange,B,2020-09-08 11:36:51,II,11,7481459,Orange upgrades Bronze to Iron#Orange spends 2 resources Orange spends 1 food #
3070,Orange,B,2020-09-08 11:36:30,II,11,7481459,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3071,Grey,W,2020-09-08 10:43:13,II,9,7481459,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
3072,Grey,P,2020-09-08 10:43:06,II,9,7481459,Grey upgrades Philosophy to Alchemy#Grey spends 2 resources #
3073,Purple,B,2020-09-05 12:08:20,II,9,7481459,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3074,Purple,P,2020-09-05 12:08:11,II,9,7481459,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
3075,Orange,A,2020-09-04 21:04:21,II,9,7481459,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
3076,Orange,P,2020-09-04 21:03:47,II,9,7481459,Orange upgrades Philosophy to Alchemy#Orange spends 3 resources #
3077,Grey,W,2020-09-04 17:23:41,II,8,7481459,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
3078,Purple,B,2020-09-03 21:50:17,II,8,7481459,Purple upgrades Bronze to Iron using Efficient Upgrade #Purple spends 1 resource #
3079,Grey,W,2020-09-03 15:21:47,I,7,7481459,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
3080,Grey,P,2020-09-03 15:21:40,I,7,7481459,Grey upgrades Philosophy to Alchemy#Grey spends 2 resources #
3081,Green,B,2020-09-03 15:04:33,I,7,7481459,Green upgrades Bronze to Iron#Green spends 3 resources #
3082,Orange,P,2020-09-03 14:48:05,I,7,7481459,Orange upgrades Philosophy to Alchemy#Orange spends 2 resources Orange spends 1 food #
3083,Grey,S,2020-09-14 21:17:53,IV,19,7481844,Grey upgrades Scientific Method to Computers#Grey spends 2 resources #
3084,Grey,I,2020-09-14 21:17:07,IV,19,7481844,Grey upgrades Iron to Oil#Grey spends 6 resources #
3085,Grey,S,2020-09-14 21:16:37,IV,19,7481844,Grey upgrades Scientific Method to Computers#Grey spends 2 resources #
3086,Green,P,2020-09-14 21:08:30,IV,19,7481844,Green upgrades Printing Press to Journalism using Efficient Upgrade ##
3087,Purple,R,2020-09-14 21:05:30,IV,19,7481844,Purple upgrades Religion to Organized religion#Purple spends 2 resources #
3088,Purple,R,2020-09-14 21:05:01,IV,19,7481844,Purple upgrades Religion to Organized religion#Purple spends 2 resources #
3089,Green,P,2020-09-14 19:56:57,IV,18,7481844,Green upgrades Printing Press to Journalism using Efficient Upgrade ##
3090,Green,R,2020-09-14 19:56:38,IV,18,7481844,Green upgrades Religion to Theology#Green spends 2 resources #
3091,Green,S,2020-09-14 16:33:12,III,17,7481844,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
3092,Grey,I,2020-09-14 15:15:31,III,16,7481844,Grey upgrades Iron to Oil#Grey spends 6 resources #
3093,Orange,B,2020-09-14 12:23:58,III,16,7481844,Orange upgrades Bronze to Coal#Orange spends 6 resources #
3094,Grey,W,2020-09-14 11:08:28,III,15,7481844,Grey upgrades Warrior to Riflemen#Grey spends 3 resources #
3095,Green,K,2020-09-14 10:52:11,III,15,7481844,Green upgrades Knights to Cavalrymen#Green spends 2 resources #
3096,Green,A,2020-09-14 10:51:46,III,15,7481844,Green upgrades Agriculture to Mechanized Agriculture#Green spends 6 resources #
3097,Green,A,2020-09-14 09:10:06,III,14,7481844,Green upgrades Agriculture to Mechanized Agriculture using Efficient Upgrade #Green spends 3 resources #
3098,Orange,I,2020-09-13 23:34:37,III,14,7481844,Orange upgrades Irrigation to Selective breeding#Orange spends 2 resources #
3099,Grey,A,2020-09-13 23:24:21,III,13,7481844,Grey upgrades Alchemy to Scientific Method#Grey spends 2 resources #
3100,Grey,A,2020-09-13 23:24:16,III,13,7481844,Grey upgrades Alchemy to Scientific Method#Grey spends 2 resources #
3101,Orange,B,2020-09-13 23:00:09,II,13,7481844,Orange upgrades Bronze to Coal#Orange spends 6 resources #
3102,Grey,P,2020-09-13 22:50:37,II,12,7481844,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
3103,Grey,P,2020-09-13 22:50:25,II,12,7481844,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
3104,Green,R,2020-09-13 22:46:00,II,12,7481844,Green upgrades Religion to Theology#Green spends 2 resources #
3105,Green,P,2020-09-13 22:45:41,II,12,7481844,Green upgrades Printing Press to Journalism#Green spends 4 resources #
3106,Purple,A,2020-09-13 22:37:31,II,12,7481844,Purple upgrades Agriculture to Selective breeding#Purple spends 4 resources #
3107,Purple,B,2020-09-13 22:33:47,II,12,7481844,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3108,Purple,W,2020-09-13 22:33:25,II,12,7481844,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
3109,Grey,W,2020-09-13 22:19:18,II,11,7481844,Grey upgrades Warrior to Riflemen#Grey spends 3 resources #
3110,Green,W,2020-09-13 22:09:05,II,11,7481844,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3111,Green,W,2020-09-13 22:09:01,II,11,7481844,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3112,Purple,A,2020-09-13 21:54:27,II,11,7481844,Purple upgrades Agriculture to Selective breeding using Efficient Upgrade ##
3113,Purple,P,2020-09-13 21:53:47,II,11,7481844,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
3114,Orange,W,2020-09-13 21:34:50,II,11,7481844,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3115,Grey,B,2020-09-13 20:57:06,II,10,7481844,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3116,Grey,B,2020-09-13 20:57:00,II,10,7481844,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3117,Purple,B,2020-09-13 19:12:59,II,10,7481844,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3118,Orange,A,2020-09-13 19:07:37,II,10,7481844,Orange upgrades Agriculture to Irrigation using Efficient Upgrade ##
3119,Orange,W,2020-09-13 19:07:30,II,10,7481844,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3120,Grey,A,2020-09-13 10:34:15,II,9,7481844,Grey upgrades Agriculture to Irrigation#Grey spends 2 resources #
3121,Green,R,2020-09-13 10:29:22,II,9,7481844,Green upgrades Religion to Theology#Green spends 2 resources #
3122,Orange,A,2020-09-13 10:21:05,II,9,7481844,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
3123,Green,B,2020-09-12 10:13:54,I,7,7481844,Green upgrades Bronze to Iron#Green spends 3 resources #
3124,Green,B,2020-09-12 10:13:47,I,7,7481844,Green upgrades Bronze to Iron#Green spends 3 resources #
3125,Purple,W,2020-09-11 22:43:17,I,7,7481844,Purple upgrades Warrior to Swordsmen##
3126,Green,B,2020-09-11 21:06:50,I,6,7481844,Green upgrades Bronze to Iron using Efficient Upgrade #Green spends 1 resource #
3127,Purple,W,2020-09-11 21:02:42,I,6,7481844,Purple upgrades Warrior to Swordsmen##
3128,Purple,B,2020-09-11 21:02:35,I,6,7481844,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3129,Orange,P,2020-09-11 20:52:24,I,6,7481844,Orange upgrades Philosophy to Alchemy#Orange spends 3 resources #
3130,Grey,B,2020-09-11 14:45:09,I,4,7481844,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3131,Orange,P,2020-09-11 10:17:22,I,4,7481844,Orange upgrades Philosophy to Alchemy#Orange spends 3 resources #
3132,Purple,S,2020-09-21 16:50:44,IV,18,7482019,Purple upgrades Swordsmen to Modern Infantry##
3133,Grey,I,2020-09-21 16:01:04,III,17,7482019,Grey upgrades Iron to Coal#Grey spends 3 resources #
3134,Purple,A,2020-09-21 14:48:07,III,17,7482019,Purple upgrades Agriculture to Mechanized Agriculture using Efficient Upgrade #Purple spends 3 resources #
3135,Grey,B,2020-09-21 14:12:15,III,16,7482019,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3136,Grey,W,2020-09-21 12:50:45,III,15,7482019,Grey upgrades Warrior to Riflemen#Grey spends 3 resources #
3137,Purple,B,2020-09-21 12:26:29,III,15,7482019,Purple upgrades Bronze to Oil#Purple spends 9 resources #
3138,Orange,W,2020-09-21 11:56:59,III,15,7482019,Orange upgrades Warrior to Riflemen##
3139,Orange,P,2020-09-21 11:56:43,III,15,7482019,Orange upgrades Philosophy to Scientific Method#Orange spends 5 resources #
3140,Green,A,2020-09-21 10:52:24,III,14,7482019,Green upgrades Agriculture to Selective breeding#Green spends 4 resources #
3141,Purple,R,2020-09-21 10:48:27,III,14,7482019,Purple upgrades Religion to Theology#Purple spends 1 resource #
3142,Orange,A,2020-09-21 10:39:05,III,14,7482019,Orange upgrades Agriculture to Selective breeding#Orange spends 4 resources #
3143,Green,A,2020-09-21 09:31:19,III,13,7482019,Green upgrades Agriculture to Selective breeding#Green spends 4 resources #
3144,Orange,W,2020-09-20 22:29:49,II,13,7482019,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3145,Grey,B,2020-09-20 22:20:35,II,12,7482019,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3146,Green,P,2020-09-19 07:45:39,II,11,7482019,Green upgrades Philosophy to Scientific Method using Efficient Upgrade #Green spends 2 resources #
3147,Orange,B,2020-09-18 20:23:37,II,11,7482019,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3148,Green,P,2020-09-18 08:56:06,II,10,7482019,Green upgrades Philosophy to Scientific Method#Green spends 5 resources #
3149,Orange,W,2020-09-17 18:47:29,II,10,7482019,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3150,Purple,P,2020-09-15 19:12:40,II,9,7482019,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
3151,Orange,B,2020-09-15 17:52:06,II,9,7482019,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3152,Charlemagne,P,2020-09-15 17:47:48,II,8,7482019,Charlemagne upgrades Philosophy to Alchemy#Grey spends 2 resources #
3153,Orange,R,2020-09-15 17:18:54,I,8,7482019,Orange upgrades Religion to Theology using Efficient Upgrade ##
3154,Orange,R,2020-09-15 17:18:47,I,8,7482019,Orange upgrades Religion to Theology using Efficient Upgrade ##
3155,Grey,P,2020-09-15 17:10:42,I,7,7482019,Grey upgrades Philosophy to Alchemy#Grey spends 2 resources Grey spends 1 food #
3156,Green,B,2020-09-15 17:00:59,I,7,7482019,Green upgrades Bronze to Iron#Green spends 3 resources #
3157,Green,B,2020-09-15 17:00:42,I,7,7482019,Green upgrades Bronze to Iron#Green spends 3 resources #
3158,Purple,P,2020-09-15 16:44:51,I,7,7482019,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
3159,Grey,A,2020-09-15 13:55:50,I,6,7482019,Grey upgrades Agriculture to Irrigation#Grey spends 2 resources #
3160,Green,B,2020-09-15 13:40:44,I,6,7482019,Green upgrades Bronze to Iron#Green spends 3 resources #
3161,Purple,W,2020-09-15 13:34:58,I,6,7482019,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
3162,Grey,A,2020-09-15 12:47:24,I,5,7482019,Grey upgrades Agriculture to Irrigation#Grey spends 2 resources #
3163,Purple,W,2020-09-15 12:38:17,I,5,7482019,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
3164,Grey,O,2020-10-05 17:26:19,IV,19,7482338,Grey upgrades Opera to Movies#Grey spends 3 resources #
3165,Grey,O,2020-10-05 17:25:37,IV,19,7482338,Grey upgrades Opera to Movies#Grey spends 3 resources #
3166,Grey,O,2020-10-05 17:25:31,IV,19,7482338,Grey upgrades Opera to Movies#Grey spends 3 resources #
3167,Green,J,2020-10-05 16:29:26,IV,19,7482338,Green upgrades Journalism to Multimedia#Green spends 3 resources #
3168,Orange,I,2020-10-05 16:20:49,IV,19,7482338,Orange upgrades Irrigation to Mechanized Agriculture using Efficient Upgrade ##
3169,Grey,I,2020-10-05 16:08:47,III,18,7482338,Grey upgrades Iron to Oil using Efficient Upgrade #Grey spends 2 resources #
3170,Grey,I,2020-10-05 16:08:30,III,18,7482338,Grey upgrades Iron to Oil#Grey spends 6 resources #
3171,Grey,I,2020-10-02 20:20:46,III,16,7482338,Grey upgrades Iron to Oil#Grey spends 6 resources #
3172,Grey,A,2020-10-02 20:16:56,III,16,7482338,Grey upgrades Agriculture to Selective breeding using Efficient Upgrade #Grey spends 1 resource #
3173,Purple,I,2020-10-02 17:45:11,III,16,7482338,Purple upgrades Irrigation to Mechanized Agriculture using Efficient Upgrade #Purple spends 1 resource #
3174,Green,B,2020-10-02 15:58:42,III,15,7482338,Green upgrades Bronze to Iron#Green spends 3 resources #
3175,Green,P,2020-10-02 15:55:39,III,15,7482338,Green upgrades Printing Press to Journalism#Green spends 3 resources #
3176,Green,P,2020-10-02 15:55:33,III,15,7482338,Green upgrades Printing Press to Journalism#Green spends 3 resources #
3177,Purple,A,2020-10-02 15:07:39,III,15,7482338,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
3178,Grey,K,2020-10-02 14:56:58,III,14,7482338,Grey upgrades Knights to Tanks#Grey spends 2 resources #
3179,Grey,K,2020-10-02 14:56:48,III,14,7482338,Grey upgrades Knights to Tanks##
3180,Purple,W,2020-10-02 00:22:40,III,14,7482338,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
3181,Purple,W,2020-10-02 00:21:53,III,14,7482338,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
3182,Purple,W,2020-10-02 00:21:50,III,14,7482338,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
3183,Green,W,2020-09-30 16:27:32,II,13,7482338,Green upgrades Warrior to Riflemen#Green spends 3 resources #
3184,Green,W,2020-09-30 16:27:26,II,13,7482338,Green upgrades Warrior to Riflemen#Green spends 3 resources #
3185,Purple,R,2020-09-29 22:14:55,II,12,7482338,Purple upgrades Religion to Theology#Purple spends 2 resources #
3186,Green,A,2020-09-29 16:36:55,II,11,7482338,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
3187,Purple,B,2020-09-29 15:59:54,II,11,7482338,Purple upgrades Bronze to Coal using Efficient Upgrade #Purple spends 4 resources #
3188,Grey,A,2020-09-29 15:00:40,II,10,7482338,Grey upgrades Agriculture to Selective breeding#Grey spends 4 resources #
3189,Grey,B,2020-09-29 15:00:17,II,10,7482338,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3190,Purple,B,2020-09-29 11:06:25,II,10,7482338,Purple upgrades Bronze to Coal using Efficient Upgrade #Purple spends 4 resources #
3191,Grey,B,2020-09-29 10:37:28,II,9,7482338,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3192,Purple,A,2020-09-28 23:56:24,II,9,7482338,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
3193,Orange,W,2020-09-28 23:05:49,II,9,7482338,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
3194,Orange,A,2020-09-28 23:05:42,II,9,7482338,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
3195,Orange,A,2020-09-28 23:05:33,II,9,7482338,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
3196,Grey,P,2020-09-28 10:43:26,II,8,7482338,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
3197,Green,B,2020-09-28 10:39:51,II,8,7482338,Green upgrades Bronze to Iron#Green spends 3 resources #
3198,Purple,R,2020-09-28 07:17:50,I,8,7482338,Purple upgrades Religion to Theology#Purple spends 2 resources #
3199,Orange,W,2020-09-27 23:05:18,I,8,7482338,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
3200,Purple,P,2020-09-26 10:26:34,I,7,7482338,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
3201,Grey,B,2020-09-26 04:51:21,I,6,7482338,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3202,Green,B,2020-09-23 08:54:39,I,6,7482338,Green upgrades Bronze to Iron#Green spends 3 resources #
3203,Green,P,2020-09-23 08:54:26,I,6,7482338,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
3204,Orange,B,2020-09-22 17:20:45,I,6,7482338,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3205,Orange,B,2020-09-22 17:20:33,I,6,7482338,Orange upgrades Bronze to Iron#Orange spends 2 resources #
3206,Orange,B,2020-09-22 15:24:53,I,5,7482338,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3207,Grey,P,2020-09-22 15:22:44,I,4,7482338,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
3208,Green,P,2020-09-22 15:13:29,I,4,7482338,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
3209,Grey,O,2020-10-15 21:53:19,IV,19,7482908,Grey upgrades Opera to Movies#Grey spends 3 resources #
3210,Orange,R,2020-10-15 13:22:00,IV,19,7482908,Orange upgrades Riflemen to Modern Infantry#Orange spends 2 resources #
3211,Green,A,2020-10-15 12:16:52,III,18,7482908,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
3212,Green,S,2020-10-15 11:13:26,III,17,7482908,Green upgrades Swordsmen to Modern Infantry#Green spends 3 resources #
3213,Green,S,2020-10-15 11:13:15,III,17,7482908,Green upgrades Swordsmen to Modern Infantry##
3214,Green,S,2020-10-15 11:13:11,III,17,7482908,Green upgrades Swordsmen to Modern Infantry##
3215,Orange,A,2020-10-15 10:14:20,III,17,7482908,Orange upgrades Agriculture to Mechanized Agriculture#Orange spends 3 resources #
3216,Green,B,2020-10-14 15:30:19,III,16,7482908,Green upgrades Bronze to Coal#Green spends 6 resources #
3217,Purple,A,2020-10-14 15:26:34,III,16,7482908,Purple upgrades Alchemy to Computers#Purple spends 4 resources #
3218,Orange,A,2020-10-14 14:53:26,III,16,7482908,Orange upgrades Agriculture to Mechanized Agriculture#Orange spends 3 resources #
3219,Orange,I,2020-10-14 14:53:17,III,16,7482908,Orange upgrades Iron to Oil#Orange spends 4 resources #
3220,Grey,A,2020-10-14 14:37:59,III,15,7482908,Grey upgrades Agriculture to Selective breeding using Efficient Upgrade ##
3221,Grey,I,2020-10-14 14:37:46,III,15,7482908,Grey upgrades Iron to Coal#Grey spends 3 resources #
3222,Green,B,2020-10-14 14:32:55,III,15,7482908,Green upgrades Bronze to Coal#Green spends 6 resources #
3223,Purple,B,2020-10-14 12:04:46,III,15,7482908,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3224,Grey,I,2020-10-14 11:15:58,III,14,7482908,Grey upgrades Iron to Coal#Grey spends 3 resources #
3225,Grey,I,2020-10-14 11:15:53,III,14,7482908,Grey upgrades Iron to Coal#Grey spends 3 resources #
3226,Grey,A,2020-10-14 11:14:48,III,14,7482908,Grey upgrades Agriculture to Selective breeding#Grey spends 4 resources #
3227,Purple,W,2020-10-14 10:55:35,III,14,7482908,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
3228,Orange,I,2020-10-14 09:11:06,III,14,7482908,Orange upgrades Iron to Oil#Orange spends 4 resources #
3229,Orange,I,2020-10-14 09:10:38,III,14,7482908,Orange upgrades Iron to Oil#Orange spends 4 resources #
3230,Green,P,2020-10-12 18:39:34,III,13,7482908,Green upgrades Philosophy to Scientific Method#Green spends 5 resources #
3231,Purple,B,2020-10-12 17:20:24,II,13,7482908,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3232,Purple,W,2020-10-12 17:20:17,II,13,7482908,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
3233,Green,B,2020-10-12 16:39:59,II,12,7482908,Green upgrades Bronze to Coal using Efficient Upgrade #Green spends 3 resources #
3234,Orange,W,2020-10-12 16:13:20,II,12,7482908,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3235,Orange,R,2020-10-12 16:07:31,II,12,7482908,Orange upgrades Religion to Organized religion#Orange spends 4 resources #
3236,Purple,B,2020-10-12 14:16:09,II,11,7482908,Purple upgrades Bronze to Iron#Purple spends 3 resources #
3237,Orange,P,2020-10-12 13:48:43,II,11,7482908,Orange upgrades Philosophy to Scientific Method#Orange spends 5 resources #
3238,Grey,B,2020-10-12 12:47:11,II,10,7482908,Grey upgrades Bronze to Iron#Grey spends 3 resources #
3239,Orange,W,2020-10-12 11:43:12,II,10,7482908,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3240,Orange,P,2020-10-12 11:42:58,II,10,7482908,Orange upgrades Philosophy to Scientific Method#Orange spends 5 resources #
3241,Grey,B,2020-10-11 14:08:07,II,9,7482908,Grey upgrades Bronze to Iron#Grey spends 2 resources Grey spends 1 food #
3242,Grey,B,2020-10-11 14:07:27,II,9,7482908,Grey upgrades Bronze to Iron using Efficient Upgrade ##
3243,Orange,B,2020-10-11 10:25:40,II,9,7482908,Orange upgrades Bronze to Iron using Efficient Upgrade #Orange spends 1 resource #
3244,Orange,W,2020-10-11 10:25:21,II,9,7482908,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
3245,Green,A,2020-10-10 13:55:13,II,8,7482908,Green upgrades Agriculture to Irrigation using Efficient Upgrade ##
3246,Orange,B,2020-10-10 13:25:35,II,8,7482908,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3247,Orange,B,2020-10-10 13:25:27,II,8,7482908,Orange upgrades Bronze to Iron#Orange spends 3 resources #
3248,Green,R,2020-10-09 13:07:49,I,7,7482908,Green upgrades Religion to Theology#Green spends 2 resources #
3249,Green,W,2020-10-09 10:39:19,I,6,7482908,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3250,Green,W,2020-10-09 10:39:12,I,6,7482908,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
3251,Purple,P,2020-10-08 17:51:18,I,6,7482908,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
3252,Grey,W,2020-10-08 17:40:57,I,5,7482908,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
3253,Grey,W,2020-10-08 17:40:52,I,5,7482908,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
3254,Grey,P,2020-10-07 17:00:32,I,4,7482908,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
3255,Grey,R,2020-11-01 08:53:51,IV,20,7483387,Grey upgrades Religion to Theology using Efficient Upgrade ##
3256,Grey,S,2020-10-30 22:33:04,III,18,7483387,Grey upgrades Swordsmen to Modern Infantry#Grey spends 4 resources #
3257,Purple,B,2020-10-30 22:07:26,III,18,7483387,Purple upgrades Bronze to Coal#Purple spends 6 resources #
3258,Purple,P,2020-10-30 22:07:14,III,18,7483387,Purple upgrades Printing Press to Multimedia using Efficient Upgrade #Purple spends 2 resources #
3259,Grey,S,2020-10-30 18:43:57,III,17,7483387,Grey upgrades Swordsmen to Modern Infantry#Grey spends 4 resources #
3260,Grey,S,2020-10-30 18:43:41,III,17,7483387,Grey upgrades Swordsmen to Modern Infantry#Grey spends 1 resource #
3261,Purple,P,2020-10-30 18:09:55,III,17,7483387,Purple upgrades Printing Press to Multimedia#Purple spends 7 resources #
3262,Purple,A,2020-10-29 21:10:33,III,16,7483387,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
