,player,event_age,time,age,round,game_id,text
1331,Orange,1,2021-03-28 19:08:23,I,6,7490325,Orange plays event#Orange scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Grey and Orange each lose 2 resources and/or food Grey choses first #
1332,Green,1,2021-03-28 19:04:29,I,5,7490325,Green plays event#Green scores 1 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Purple and Green each produce 3 resources and/or food Green choses first #
1333,Orange,1,2021-03-28 18:59:03,I,5,7490325,Orange plays event#Orange scores 1 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. Grey loses 1 population.#
1334,Grey,1,2021-03-28 18:54:10,I,4,7490325,Grey plays event#Grey scores 1 culture Future events are now current events. Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
1335,Green,1,2021-03-28 18:52:29,I,4,7490325,Green plays event#Green scores 1 culture Current event: A / Development of Settlement Each civilization gains 1 population. #
1336,Purple,1,2021-03-28 18:49:50,I,4,7490325,Purple plays event#Purple scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
1337,Orange,1,2021-03-28 18:46:37,I,4,7490325,Orange plays event#Orange scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
1338,Green,1,2021-03-28 18:41:22,I,3,7490325,Green plays event#Green scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
1339,Purple,1,2021-03-28 18:39:06,I,3,7490325,Purple plays event#Purple scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
1340,Grey,3,2021-04-06 11:16:22,IV,18,7490386,Grey plays event#Grey scores 3 culture Future events are now current events. Current event: III / Impact of Science Each civilizations score culture according to the relative amount of science it produces: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 10 culture Purple scores 5 culture Green scores 15 culture #
1341,Green,3,2021-04-06 10:09:55,IV,18,7490386,Green plays event#Green scores 3 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 14 culture Purple scores 13 culture Green scores 9 culture Grey scores 6 culture #
1342,Grey,3,2021-04-06 09:42:27,IV,17,7490386,Grey plays event#Grey scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Bill Gates dies Orange scores 6 culture Albert Einstein dies Charles Chaplin dies #
1343,Orange,3,2021-04-06 06:39:43,III,17,7490386,Orange plays event#Orange scores 3 culture Current event: II / Developed Territory 5 science #
1344,Purple,3,2021-04-05 21:27:57,III,16,7490386,"Purple plays event#Purple scores 3 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect #"
1345,Orange,3,2021-04-05 15:19:02,III,15,7490386,Orange plays event#Orange scores 3 culture Current event: II / Wealthy Territory 9 resources #
1346,Orange,3,2021-04-05 13:37:38,III,14,7490386,Orange plays event#Orange scores 3 culture Future events are now current events. Current event: II / Crime Wave The two weakest civilizations lose 3 culture and return 1 blue token to the box. Purple loses 3 culture and 1 blue token Grey loses 3 culture and 1 blue token #
1347,Purple,2,2021-04-05 11:00:20,III,13,7490386,Purple plays event#Purple scores 2 culture Current event: II / Vast Territory 4 food #
1348,Orange,2,2021-04-05 10:44:02,III,13,7490386,Orange plays event#Orange scores 2 culture Current event: II / Strategic Territory 5 military cards #
1349,Grey,2,2021-04-05 10:40:55,III,12,7490386,Grey plays event#Grey scores 2 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Orange loses 2 resources CORRUPTION! Purple loses 2 resources CORRUPTION! Green loses 2 resources Orange produces : 2 food - consumption: 2 Orange produces : 4 resources Purple produces : 3 food - consumption: 2 Purple produces : 4 resources Green produces : 1 food - consumption: 2 Green produces : 3 resources Grey produces : 0 food - consumption: 2 Grey produces : 3 resources #
1350,Purple,2,2021-04-05 08:59:36,II,12,7490386,Purple plays event#Purple scores 2 culture Current event: II / Cold War The two strongest civilizations score 6 science. Purple scores 6 science Grey scores 6 science #
1351,Grey,2,2021-04-02 16:18:52,II,11,7490386,Grey plays event#Grey scores 2 culture Current event: I / Inhabited Territory Increase population by 1 #
1352,Grey,2,2021-04-02 08:02:22,II,10,7490386,Grey plays event#Grey scores 2 culture Future events are now current events. Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. Grey loses 1 population.#
1353,Green,2,2021-03-31 23:43:47,II,10,7490386,Green plays event#Green scores 2 culture Current event: I / Wealthy Territory 5 resources #
1354,Purple,2,2021-03-31 23:30:35,II,10,7490386,Purple plays event#Purple scores 2 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 6 resources Purple produces 4 resources Green produces 4 resources Grey produces 3 resources #
1355,Grey,2,2021-03-31 23:06:41,II,9,7490386,Grey plays event#Grey scores 2 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 2 food. Purple loses 1 food. Green loses 2 food. Grey loses 1 food. #
1356,Purple,2,2021-03-31 22:53:01,II,9,7490386,Purple plays event#Purple scores 2 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 6 culture Purple scores 3 culture Green scores 1 culture Grey scores 8 culture #
1357,Grey,1,2021-03-31 22:33:35,II,8,7490386,Grey plays event#Grey scores 1 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Purple gets 1 yellow token Grey loses 1 yellow token #
1358,Purple,1,2021-03-31 22:23:50,II,8,7490386,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Grey receives a new immigrant Purple receives a new immigrant #
1359,Green,1,2021-03-31 13:43:32,I,6,7490386,Green plays event#Green scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Green and Grey each lose 2 resources and/or food Green choses first #
1360,Purple,1,2021-03-31 13:22:01,I,6,7490386,Purple plays event#Purple scores 1 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Orange and Purple each produce 3 resources and/or food Purple choses first #
1361,Orange,1,2021-03-31 11:05:35,I,6,7490386,Orange plays event#Orange scores 1 culture Current event: I / Pestilence Each civilization loses 1 population. #
1362,Grey,1,2021-03-31 09:38:10,I,5,7490386,Grey plays event#Grey scores 1 culture Current event: I / Historic Territory 6 culture #
1363,Green,1,2021-03-31 09:25:17,I,5,7490386,Green plays event#Green scores 1 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Grey loses 1 population #
1364,Orange,1,2021-03-31 08:37:32,I,5,7490386,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
1365,Purple,1,2021-03-30 21:09:45,I,4,7490386,Purple plays event#Purple scores 1 culture Current event: A / Development of Religion Each player with an unused worker may immediately build an Age A temple for free. #
1366,Orange,1,2021-03-30 12:04:03,I,4,7490386,"Orange plays event#Orange scores 1 culture Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
1367,Grey,1,2021-03-30 11:57:21,I,3,7490386,Grey plays event#Grey scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
1368,Green,1,2021-03-30 11:38:37,I,3,7490386,Green plays event#Green scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
1369,Orange,1,2021-03-30 11:10:46,I,3,7490386,Orange plays event#Orange scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
1370,Green,3,2021-04-17 22:55:19,IV,17,7490649,Green plays event#Green scores 3 culture Current event: III / Impact of Industry Each civilization scores culture equal to the amount of resources its mines produce. (Ignore any production from other sources) Orange scores 6 culture Purple scores 7 culture Green scores 9 culture Grey scores 6 culture #
1371,Purple,3,2021-04-17 22:40:59,IV,17,7490649,Purple plays event#Purple scores 3 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Grey scores 5 culture #
1372,Orange,3,2021-04-17 22:35:55,IV,17,7490649,Orange plays event#Orange scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Albert Einstein dies Winston Churchill dies Sid Meier dies #
1373,Purple,3,2021-04-17 00:44:08,III,15,7490649,Purple plays event#Purple scores 3 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Orange loses 2 resources CORRUPTION! Purple loses 2 resources CORRUPTION! Green loses 2 resources CORRUPTION! Grey loses 2 resources Orange produces : 2 food - consumption: 3 Orange produces : 3 resources Purple produces : 1 food - consumption: 1 Purple produces : 5 resources Green produces : 4 food - consumption: 2 Green produces : 7 resources Grey produces : 2 food - consumption: 2 Grey produces : 5 resources #
1374,Green,2,2021-04-16 18:49:26,III,14,7490649,Green plays event#Green scores 2 culture Current event: II / Ravages of Time Each player chooses one of his or her completed wonder from Age A or I and turns it face down. These wonders lose their effects and produce 2 culture instead. Orange must choose a wonder to ravage The Hanging Gardens crumbles The Library of Alexandria crumbles The Universitas Carolina crumbles #
1375,Orange,2,2021-04-15 22:45:34,III,14,7490649,Orange plays event#Orange scores 2 culture Future events are now current events. Current event: II / Developed Territory 5 science #
1376,Grey,3,2021-04-15 22:13:54,III,13,7490649,Grey plays event#Grey scores 3 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 5 culture Purple scores 4 culture Green scores 7 culture Grey scores 4 culture #
1377,Green,3,2021-04-15 16:01:27,III,13,7490649,Green plays event#Green scores 3 culture Current event: II / Strategic Territory 5 military cards #
1378,Purple,2,2021-04-15 13:04:58,III,13,7490649,Purple plays event#Purple scores 2 culture Current event: II / Vast Territory 4 food #
1379,Grey,2,2021-04-15 11:42:57,III,12,7490649,Grey plays event#Grey scores 2 culture Current event: II / Cold War The two strongest civilizations score 6 science. Grey scores 6 science Green scores 6 science #
1380,Green,2,2021-04-15 11:37:10,III,12,7490649,"Green plays event#Green scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Grey produces 3 resources Purple must destroy a mine, farm or urban building #"
1381,Purple,2,2021-04-14 21:28:34,II,11,7490649,Purple plays event#Purple scores 2 culture Future events are now current events. Current event: II / International Agreement The strongest civilization may immediately take up to 5 civil actions in cards by giving up its next chance to take a political action. Replenish the card row. This may end the Age. #
1382,Green,1,2021-04-14 08:28:19,II,10,7490649,Green plays event#Green scores 1 culture Current event: I / Pestilence Each civilization loses 1 population. #
1383,Purple,2,2021-04-13 20:28:15,II,10,7490649,Purple plays event#Purple scores 2 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 3 science Purple scores 4 science Green scores 5 science Grey scores 4 science #
1384,Orange,2,2021-04-12 12:55:12,II,10,7490649,Orange plays event#Orange scores 2 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Green and Grey each produce 3 resources and/or food Grey choses first #
1385,Grey,2,2021-04-12 11:57:21,II,9,7490649,Grey plays event#Grey scores 2 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 2 culture Purple scores 2 culture Green scores 1 culture Grey scores 5 culture #
1386,Green,2,2021-04-12 11:48:53,II,9,7490649,Green plays event#Green scores 2 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 4 resources Purple produces 3 resources Green produces 3 resources Grey produces 5 resources #
1387,Green,1,2021-04-11 16:15:18,II,8,7490649,Green plays event#Green scores 1 culture Future events are now current events. Current event: I / Developed Territory 3 science #
1388,Orange,2,2021-04-10 21:45:13,II,8,7490649,Orange plays event#Orange scores 2 culture Current event: I / Strategic Territory 3 military cards #
1389,Green,1,2021-04-10 01:44:25,II,7,7490649,Green plays event#Green scores 1 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Purple receives a new immigrant Orange receives a new immigrant Grey receives a new immigrant #
1390,Grey,1,2021-04-09 21:08:09,I,6,7490649,Grey plays event#Grey scores 1 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 1 food. Purple loses 1 food. Green loses 3 food. Grey loses 5 food. #
1391,Purple,1,2021-04-09 17:45:02,I,6,7490649,Purple plays event#Purple scores 1 culture Current event: I / Historic Territory 6 culture #
1392,Grey,1,2021-04-09 11:39:11,I,5,7490649,Grey plays event#Grey scores 1 culture Current event: I / Wealthy Territory 5 resources #
1393,Grey,1,2021-04-09 10:49:50,I,4,7490649,Grey plays event#Grey scores 1 culture Future events are now current events. Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
1394,Green,1,2021-04-09 10:42:07,I,4,7490649,Green plays event#Green scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
1395,Purple,1,2021-04-09 10:28:21,I,4,7490649,Purple plays event#Purple scores 1 culture Current event: A / Development of Settlement Each civilization gains 1 population. #
1396,Orange,1,2021-04-09 07:45:27,I,4,7490649,Orange plays event#Orange scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
1397,Green,1,2021-04-08 20:50:50,I,3,7490649,Green plays event#Green scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
1398,Purple,1,2021-04-08 15:10:02,I,3,7490649,Purple plays event#Purple scores 1 culture Current event: A / Development of Religion Each player with an unused worker may immediately build an Age A temple for free. #
1399,Green,3,2021-04-28 09:02:42,IV,18,7491046,Green plays event#Green scores 3 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 6 food Purple produces 5 food Green produces 4 food Grey produces 5 food #
1400,Purple,3,2021-04-28 08:55:09,IV,18,7491046,"Purple plays event#Purple scores 3 culture Future events are now current events. Current event: III / Impact of Balance Each civilization scores culture equal to double the amount of whatever it produces the least (science, culture, food, or resource). Ignore corruption and consumption. Orange scores 6 culture Purple scores 12 culture Green scores 12 culture Grey scores 10 culture #"
1401,Grey,3,2021-04-28 07:33:38,IV,17,7491046,Grey plays event#Grey scores 3 culture Current event: III / Impact of Technology Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 4 culture Purple scores 8 culture Green scores 4 culture Grey scores 12 culture #
1402,Green,3,2021-04-27 21:21:37,IV,17,7491046,Green plays event#Green scores 3 culture Current event: II / Strategic Territory 5 military cards #
1403,Orange,3,2021-04-27 14:06:06,III,17,7491046,Orange plays event#Orange scores 3 culture Current event: II / Wealthy Territory 9 resources #
1404,Green,3,2021-04-27 12:13:12,III,16,7491046,Green plays event#Green scores 3 culture Current event: II / Vast Territory 4 food #
1405,Green,2,2021-04-27 08:13:07,III,15,7491046,"Green plays event#Green scores 2 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect #"
1406,Purple,3,2021-04-26 16:04:09,III,15,7491046,Purple plays event#Purple scores 3 culture Future events are now current events. Current event: II / Inhabited Territory Increase population by 2 #
1407,Purple,3,2021-04-26 10:22:05,III,14,7491046,Purple plays event#Purple scores 3 culture Current event: II / Historic Territory 11 culture #
1408,Green,2,2021-04-26 10:00:00,III,13,7491046,Green plays event#Green scores 2 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Orange loses 2 resources CORRUPTION! Purple loses 2 resources CORRUPTION! Grey loses 2 resources Orange produces : 0 food - consumption: 2 Orange produces : 3 resources Purple produces : 3 food - consumption: 3 Purple produces : 8 resources Green produces : 0 food - consumption: 2 Green produces : 5 resources Grey produces : 0 food - consumption: 2 Grey produces : 3 resources #
1409,Orange,2,2021-04-26 07:49:15,III,13,7491046,Orange plays event#Orange scores 2 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Napoleon Bonaparte dies Isaac Newton dies Johannes Sebastian Bach dies #
1410,Grey,2,2021-04-25 22:27:27,III,12,7491046,"Grey plays event#Grey scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Purple produces 3 resources Grey must destroy a mine, farm or urban building #"
1411,Orange,2,2021-04-25 11:36:10,II,12,7491046,Orange plays event#Orange scores 2 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. No effect#
1412,Grey,2,2021-04-23 19:41:14,II,11,7491046,Grey plays event#Grey scores 2 culture Future events are now current events. Current event: I / Strategic Territory 3 military cards #
1413,Purple,1,2021-04-23 17:51:50,II,11,7491046,Purple plays event#Purple scores 1 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 2 culture Purple scores 3 culture Green scores 3 culture Grey scores 3 culture #
1414,Orange,2,2021-04-23 17:17:20,II,11,7491046,Orange plays event#Orange scores 2 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Green loses 1 population #
1415,Grey,2,2021-04-22 22:23:21,II,10,7491046,Grey plays event#Grey scores 2 culture Current event: I / Inhabited Territory Increase population by 1 #
1416,Green,1,2021-04-22 22:11:58,II,10,7491046,Green plays event#Green scores 1 culture Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. #
1417,Green,2,2021-04-21 17:10:05,II,9,7491046,Green plays event#Green scores 2 culture Current event: I / Vast Territory 3 food #
1418,Green,1,2021-04-20 23:16:17,II,8,7491046,Green plays event#Green scores 1 culture Future events are now current events. Current event: I / Rats Each civilization loses all stored food. Orange loses 0 food. Purple loses 3 food. Green loses 3 food. Grey loses 3 food. #
1419,Grey,1,2021-04-20 21:24:23,I,7,7491046,Grey plays event#Grey scores 1 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
1420,Green,1,2021-04-20 19:11:11,I,7,7491046,Green plays event#Green scores 1 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Orange receives a new immigrant #
1421,Grey,1,2021-04-20 17:40:13,I,6,7491046,Grey plays event#Grey scores 1 culture Current event: I / Historic Territory 6 culture #
1422,Orange,1,2021-04-20 16:40:58,I,6,7491046,Orange plays event#Orange scores 1 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 2 science Purple scores 3 science Green scores 2 science Grey scores 3 science #
1423,Purple,1,2021-04-20 09:11:29,I,5,7491046,Purple plays event#Purple scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Orange and Purple each lose 2 resources and/or food Orange choses first #
1424,Orange,1,2021-04-20 08:51:13,I,5,7491046,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
1425,Green,1,2021-04-19 22:41:14,I,4,7491046,Green plays event#Green scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
1426,Orange,1,2021-04-19 19:48:06,I,4,7491046,Orange plays event#Orange scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
1427,Green,1,2021-04-19 06:48:49,I,3,7491046,"Green plays event#Green scores 1 culture Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
1428,Purple,1,2021-04-18 23:15:46,I,3,7491046,Purple plays event#Purple scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
1429,Orange,1,2021-04-18 23:12:18,I,3,7491046,Orange plays event#Orange scores 1 culture Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
1430,Green,3,2021-05-21 11:56:41,IV,17,7491505,"Green plays event#Green scores 3 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect #"
1431,Purple,3,2021-05-21 11:29:23,IV,17,7491505,Purple plays event#Purple scores 3 culture Current event: II / Inhabited Territory Increase population by 2 #
1432,Green,3,2021-05-21 11:07:08,IV,16,7491505,Green plays event#Green scores 3 culture Current event: II / Terrorism The civilization with the least culture points destroys 1 urban building of each other civilization. Green launches terrorist attacks #
1433,Green,3,2021-05-21 10:10:02,III,15,7491505,"Green plays event#Green scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). #"
1434,Orange,3,2021-05-21 08:36:35,III,15,7491505,Orange plays event#Orange scores 3 culture Current event: II / Wealthy Territory 9 resources #
1435,Green,2,2021-05-20 23:39:13,III,14,7491505,Green plays event#Green scores 2 culture Future events are now current events. Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Napoleon Bonaparte dies Johannes Sebastian Bach dies Maximillien Robespierre dies #
1436,Grey,2,2021-05-18 23:00:59,III,13,7491505,Grey plays event#Grey scores 2 culture Current event: II / Ravages of Time Each player chooses one of his or her completed wonder from Age A or I and turns it face down. These wonders lose their effects and produce 2 culture instead. Orange must choose a wonder to ravage The Universitas Carolina crumbles The Pyramids crumble The Great Wall crumbles #
1437,Purple,2,2021-05-18 19:48:06,III,13,7491505,Purple plays event#Purple scores 2 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 3 food Purple produces 4 food Green produces 5 food Grey produces 3 food #
1438,Orange,2,2021-05-18 08:17:38,III,13,7491505,Orange plays event#Orange scores 2 culture Current event: II / Historic Territory 11 culture #
1439,Green,2,2021-05-14 20:04:06,II,11,7491505,Green plays event#Green scores 2 culture Current event: I / Inhabited Territory Increase population by 1 #
1440,Purple,2,2021-05-13 22:48:54,II,11,7491505,Purple plays event#Purple scores 2 culture Current event: I / Developed Territory 3 science #
1441,Green,2,2021-05-12 23:48:47,II,10,7491505,Green plays event#Green scores 2 culture Future events are now current events. Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 4 culture Purple scores 4 culture Green scores 5 culture Grey scores 2 culture #
1442,Purple,1,2021-05-12 07:10:18,II,10,7491505,Purple plays event#Purple scores 1 culture Current event: I / Strategic Territory 3 military cards #
1443,Grey,2,2021-05-11 23:52:38,II,9,7491505,Grey plays event#Grey scores 2 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 4 resources Purple produces 5 resources Green produces 3 resources Grey produces 3 resources #
1444,Green,2,2021-05-11 12:45:37,II,9,7491505,Green plays event#Green scores 2 culture Current event: I / Wealthy Territory 5 resources #
1445,Purple,2,2021-05-11 12:41:16,II,9,7491505,Purple plays event#Purple scores 2 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. No effect#
1446,Green,1,2021-05-11 08:39:15,II,8,7491505,Green plays event#Green scores 1 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 5 culture Purple scores 3 culture Green scores 1 culture Grey scores 1 culture #
1447,Purple,2,2021-05-11 08:18:54,II,8,7491505,Purple plays event#Purple scores 2 culture Future events are now current events. Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 4 science Purple scores 4 science Green scores 4 science Grey scores 2 science #
1448,Grey,1,2021-05-10 08:27:36,II,7,7491505,Grey plays event#Grey scores 1 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 3 food #
1449,Green,1,2021-05-05 11:47:32,II,7,7491505,Green plays event#Green scores 1 culture Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. Green loses 2 civil actions on his next turn Grey loses 2 civil actions on his next turn #
1450,Purple,1,2021-05-05 11:28:44,II,7,7491505,Purple plays event#Purple scores 1 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 3 food. Purple loses 2 food. Green loses 2 food. Grey loses 1 food. #
1451,Grey,1,2021-05-04 16:26:08,I,6,7491505,Grey plays event#Grey scores 1 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Orange gets 1 yellow token Grey loses 1 yellow token #
1452,Purple,1,2021-05-04 10:28:28,I,5,7491505,Purple plays event#Purple scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Purple and Green each lose 2 resources and/or food Purple choses first #
1453,Orange,1,2021-05-04 10:02:35,I,5,7491505,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Settlement Each civilization gains 1 population. #
1454,Grey,1,2021-05-04 09:30:32,I,4,7491505,Grey plays event#Grey scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
1455,Purple,1,2021-05-03 10:59:16,I,4,7491505,Purple plays event#Purple scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
1456,Orange,1,2021-05-03 10:21:48,I,4,7491505,Orange plays event#Orange scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
1457,Grey,1,2021-05-02 23:24:46,I,3,7491505,Grey plays event#Grey scores 1 culture Current event: A / Development of Religion Each player with an unused worker may immediately build an Age A temple for free. #
1458,Purple,1,2021-05-01 07:43:04,I,3,7491505,"Purple plays event#Purple scores 1 culture Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
1459,Green,3,2021-06-04 09:28:37,IV,18,7492262,Green plays event#Green scores 3 culture Future events are now current events. Current event: II / Independence Declaration The weakest civilization loses 1 colony (the player choses which one). Vast Territory declares its independence from Green #
1460,Grey,3,2021-06-03 16:03:09,III,17,7492262,Grey plays event#Grey scores 3 culture Current event: II / Vast Territory 4 food #
1461,Grey,3,2021-06-03 14:25:05,III,15,7492262,Grey plays event#Grey scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Maximillien Robespierre dies Napoleon Bonaparte dies William Shakespeare dies #
1462,Green,3,2021-06-03 13:33:18,III,15,7492262,Green plays event#Green scores 3 culture Current event: II / Terrorism The civilization with the least culture points destroys 1 urban building of each other civilization. Grey launches terrorist attacks #
1463,Purple,2,2021-06-03 13:25:31,III,15,7492262,Purple plays event#Purple scores 2 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 2 culture Purple scores 4 culture Green scores 6 culture Grey scores 4 culture #
1464,Grey,3,2021-06-03 11:57:34,III,14,7492262,Grey plays event#Grey scores 3 culture Current event: II / Developed Territory 5 science #
1465,Green,2,2021-06-03 11:19:07,III,14,7492262,Green plays event#Green scores 2 culture Future events are now current events. Current event: II / Crime Wave The two weakest civilizations lose 3 culture and return 1 blue token to the box. Grey loses 3 culture and 1 blue token Green loses 3 culture and 1 blue token #
